Area,Bedrooms,Bathrooms,sqft,price_per_sqft,Price
CHERAS,4,3,1483,438.3007417397168,650000
CHERAS,4,2,1147,435.9197907585004,500000
CHERAS,3,2,923,476.7063921993499,440000
CHERAS,3,2,900,550.0,495000
CHERAS,3,2,1050,512.3809523809524,538000
CHERAS,3,2,1050,466.6666666666667,490000
CHERAS,3,2,893,537.5139977603584,480000
CHERAS,4,4,1800,611.1111111111111,1100000
CHERAS,3,2,1000,460.0,460000
CHERAS,3,2,650,430.7692307692308,280000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,1,1,526,703.4220532319391,370000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,850,432.94117647058823,368000
CHERAS,3,2,750,446.6666666666667,335000
CHERAS,3,2,796,414.57286432160805,330000
CHERAS,3,2,748,427.80748663101605,320000
CHERAS,3,2,748,414.4385026737968,310000
CHERAS,3,2,943,498.40933191940616,470000
CHERAS,4,2,1044,490.0,511560
CHERAS,3,2,1046,420.65009560229447,440000
CHERAS,3,2,920,417.39130434782606,384000
CHERAS,3,2,1051,466.22264509990487,490000
CHERAS,3,2,927,485.43689320388347,450000
CHERAS,3,2,748,427.80748663101605,320000
CHERAS,1,1,551,506.35208711433756,279000
CHERAS,2,2,602,639.5348837209302,385000
CHERAS,3,2,910,415.38461538461536,378000
CHERAS,3,2,830,578.3132530120482,480000
CHERAS,4,2,1450,420.6896551724138,610000
CHERAS,4,2,1206,447.76119402985074,540000
CHERAS,3,2,927,418.554476806904,388000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,943,477.20042417815483,450000
CHERAS,3,2,1018,451.8664047151277,460000
CHERAS,4,2,1000,500.0,500000
CHERAS,1,1,610,472.1311475409836,288000
CHERAS,4,2,1203,432.25270157938485,520000
CHERAS,4,2,1364,388.56304985337243,530000
CHERAS,4,3,1142,402.8021015761821,460000
CHERAS,3,2,1093,576.3952424519671,630000
CHERAS,3,2,750,453.3333333333333,340000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,943,432.66171792152704,408000
CHERAS,1,1,350,571.4285714285714,200000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,1000,460.0,460000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,750,440.0,330000
CHERAS,4,2,1207,393.5376967688484,475000
CHERAS,4,2,1450,406.8965517241379,590000
CHERAS,3,2,1135,438.76651982378854,498000
CHERAS,4,2,1205,423.23651452282155,510000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,1050,476.1904761904762,500000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,1097,545.123062898815,598000
CHERAS,3,2,832,588.9423076923077,490000
CHERAS,1,1,662,271.9033232628399,180000
CHERAS,4,2,1147,435.9197907585004,500000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,898,556.7928730512249,500000
CHERAS,3,2,923,476.7063921993499,440000
CHERAS,3,2,650,430.7692307692308,280000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,650,430.7692307692308,280000
CHERAS,3,2,750,440.0,330000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,3,2,625,478.4,299000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,956,512.5523012552301,490000
CHERAS,3,2,850,529.4117647058823,450000
CHERAS,3,2,943,498.40933191940616,470000
CHERAS,3,2,732,423.4972677595628,310000
CHERAS,3,2,800,475.0,380000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,4,2,903,387.5968992248062,350000
CHERAS,3,2,947,448.7856388595565,425000
CHERAS,3,2,900,505.55555555555554,455000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,914,590.8096280087527,540000
CHERAS,3,2,800,472.5,378000
CHERAS,3,2,92,4130.434782608696,380000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,840,464.2857142857143,390000
CHERAS,3,2,943,477.20042417815483,450000
CHERAS,3,2,947,464.62513199577614,440000
CHERAS,3,2,960,510.4166666666667,490000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,1104,416.6666666666667,460000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,1044,426.2452107279693,445000
CHERAS,3,2,817,471.23500611995104,384999
CHERAS,3,2,1000,460.0,460000
CHERAS,4,2,1142,420.3152364273205,480000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,1104,416.6666666666667,460000
CHERAS,4,3,1361,462.8949301983835,630000
CHERAS,3,2,916,720.5240174672489,660000
CHERAS,3,2,820,436.5853658536585,358000
CHERAS,4,3,1280,464.84375,595000
CHERAS,3,2,820,432.9268292682927,355000
CHERAS,3,2,1104,416.6666666666667,460000
CHERAS,3,2,1000,460.0,460000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,4,2,1211,436.00330305532617,528000
CHERAS,3,2,900,444.44444444444446,400000
CHERAS,3,2,810,432.0987654320988,350000
CHERAS,3,2,1080,430.55555555555554,465000
CHERAS,3,2,850,423.52941176470586,360000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,900,442.22222222222223,398000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,4,2,1380,420.28985507246375,580000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,979,464.7599591419816,455000
CHERAS,2,2,775,619.3548387096774,480000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,750,440.0,330000
CHERAS,3,1,922,498.91540130151844,460000
CHERAS,3,2,750,458.6666666666667,344000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,1328,790.6626506024096,1050000
CHERAS,3,2,1044,426.7241379310345,445500
CHERAS,2,2,1121,648.5280999107939,727000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,750,444.0,333000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,1000,420.0,420000
CHERAS,3,2,950,442.10526315789474,420000
CHERAS,2,2,742,687.3315363881402,510000
CHERAS,3,2,1026,536.0623781676413,550000
CHERAS,3,2,900,556.6666666666666,501000
CHERAS,3,2,920,421.7391304347826,388000
CHERAS,3,2,979,439.22369765066395,430000
CHERAS,3,2,1000,460.0,460000
CHERAS,1,1,500,504.0,252000
CHERAS,1,1,596,763.4228187919463,455000
CHERAS,3,2,1000,460.0,460000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,4,2,1142,411.5586690017513,470000
CHERAS,3,2,900,465.55555555555554,419000
CHERAS,3,2,902,465.6319290465632,420000
CHERAS,3,2,914,654.2669584245076,598000
CHERAS,3,2,950,463.1578947368421,440000
CHERAS,3,2,868,461.7511520737327,400800
CHERAS,2,2,719,723.2267037552156,520000
CHERAS,3,2,731,437.75649794801643,320000
CHERAS,3,2,960,416.6666666666667,400000
CHERAS,3,3,1031,454.898157129001,469000
CHERAS,3,2,806,570.7196029776675,460000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,1000,460.0,460000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,883,419.0260475651189,370000
CHERAS,3,2,920,553.1391304347826,508888
CHERAS,3,2,910,426.3736263736264,388000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,750,440.0,330000
CHERAS,4,4,1556,803.3419023136247,1250000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,4,2,1380,420.28985507246375,580000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,4,2,1450,406.8965517241379,590000
CHERAS,3,2,750,426.6666666666667,320000
CHERAS,3,2,943,464.475079533404,438000
CHERAS,3,2,900,511.1111111111111,460000
CHERAS,3,2,1000,460.0,460000
CHERAS,4,2,1033,459.82575024201356,475000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,750,440.0,330000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,947,469.90496304118267,445000
CHERAS,3,2,850,480.0,408000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,3,1200,495.8333333333333,595000
CHERAS,1,1,619,581.5831987075929,360000
CHERAS,3,2,900,416.6666666666667,375000
CHERAS,3,2,900,544.4444444444445,490000
CHERAS,4,2,1033,532.4298160696999,550000
CHERAS,3,2,830,421.68674698795184,350000
CHERAS,3,2,900,422.22222222222223,380000
CHERAS,4,2,1207,393.5376967688484,475000
CHERAS,3,2,798,419.7994987468672,335000
CHERAS,4,2,978,570.5521472392638,558000
CHERAS,4,2,1206,447.76119402985074,540000
CHERAS,3,2,943,445.38706256627785,420000
CHERAS,3,2,910,428.57142857142856,390000
CHERAS,3,2,750,460.0,345000
CHERAS,3,2,943,445.38706256627785,420000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,3,1063,423.3301975540922,450000
CHERAS,3,2,1050,417.14285714285717,438000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,920,410.8695652173913,378000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,4,4,1556,803.3419023136247,1250000
CHERAS,5,4,3800,421.05263157894734,1600000
CHERAS,5,5,2887,484.9324558365085,1400000
CHERAS,3,2,1209,479.73531844499587,580000
CHERAS,3,2,1050,428.57142857142856,450000
CHERAS,3,3,1065,450.7042253521127,480000
CHERAS,4,3,1280,406.25,520000
CHERAS,4,3,1450,420.6896551724138,610000
CHERAS,3,2,750,440.0,330000
CHERAS,4,2,1200,423.3333333333333,508000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,820,445.1219512195122,365000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,1080,546.2962962962963,590000
CHERAS,3,2,748,494.6524064171123,370000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,4,4,1203,432.25270157938485,520000
CHERAS,3,2,750,446.6666666666667,335000
CHERAS,3,2,910,635.1648351648352,578000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,1203,490.44056525353284,590000
CHERAS,3,2,1104,424.8188405797101,469000
CHERAS,3,2,1000,440.0,440000
CHERAS,1,1,526,461.9771863117871,243000
CHERAS,3,2,1106,497.2875226039783,550000
CHERAS,3,2,943,509.0137857900318,480000
CHERAS,3,2,750,440.0,330000
CHERAS,1,1,526,461.9771863117871,243000
CHERAS,3,2,1104,416.6666666666667,460000
CHERAS,3,2,950,452.63157894736844,430000
CHERAS,4,2,1050,466.6666666666667,490000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,750,466.6666666666667,350000
CHERAS,3,2,1050,423.8095238095238,445000
CHERAS,4,2,1461,407.2553045859001,595000
CHERAS,3,2,750,440.0,330000
CHERAS,1,1,610,573.7704918032787,350000
CHERAS,2,2,803,622.66500622665,500000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,456.5217391304348,420000
CHERAS,1,1,300,733.3333333333334,220000
CHERAS,2,2,1168,736.3013698630137,860000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,1051,447.1931493815414,470000
CHERAS,3,3,1200,520.8333333333334,625000
CHERAS,3,2,947,485.7444561774023,460000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,3,1065,450.7042253521127,480000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,1127,567.8793256433008,640000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,429.3478260869565,395000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,3,2,1104,416.6666666666667,460000
CHERAS,1,1,523,667.0898661567877,348888
CHERAS,3,2,1049,543.3746425166826,570000
CHERAS,4,3,1527,621.4066797642436,948888
CHERAS,1,1,717,418.41004184100416,300000
CHERAS,4,2,1050,523.8095238095239,550000
CHERAS,3,2,899,533.9265850945495,480000
CHERAS,3,2,1044,431.0344827586207,450000
CHERAS,3,2,750,453.3333333333333,340000
CHERAS,3,2,943,477.20042417815483,450000
CHERAS,3,2,927,415.31823085221146,385000
CHERAS,3,2,1051,447.1931493815414,470000
CHERAS,3,2,943,493.1071049840933,465000
CHERAS,3,2,943,477.20042417815483,450000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,1018,442.04322200392926,450000
CHERAS,3,3,1672,717.7033492822967,1200000
CHERAS,4,2,1450,410.3448275862069,595000
CHERAS,3,2,1051,447.1931493815414,470000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,1104,427.536231884058,472000
CHERAS,3,3,1106,479.20433996383366,530000
CHERAS,3,2,748,427.80748663101605,320000
CHERAS,4,2,1364,388.56304985337243,530000
CHERAS,4,2,1364,388.56304985337243,530000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,979,479.06026557711954,469000
CHERAS,3,2,1080,458.3333333333333,495000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,3,2,910,439.56043956043953,400000
CHERAS,3,2,1127,532.3868677905945,600000
CHERAS,3,2,750,453.3333333333333,340000
CHERAS,3,2,1097,410.20966271649957,450000
CHERAS,1,1,1097,410.20966271649957,450000
CHERAS,3,3,1106,479.20433996383366,530000
CHERAS,3,2,796,420.8542713567839,335000
CHERAS,2,1,176,1107.9545454545455,195000
CHERAS,1,1,724,649.171270718232,470000
CHERAS,3,2,800,472.5,378000
CHERAS,3,2,943,487.8048780487805,460000
CHERAS,3,2,920,417.39130434782606,384000
CHERAS,3,2,1127,603.3717834960071,680000
CHERAS,3,2,1304,483.12883435582825,630000
CHERAS,3,2,750,453.3333333333333,340000
CHERAS,3,3,1106,424.95479204339966,470000
CHERAS,3,2,750,466.6666666666667,350000
CHERAS,3,2,832,436.2980769230769,363000
CHERAS,3,2,920,417.39130434782606,384000
CHERAS,3,2,748,494.6524064171123,370000
CHERAS,3,2,956,543.9330543933054,520000
CHERAS,3,2,922,541.2147505422994,499000
CHERAS,3,2,806,442.92803970223326,357000
CHERAS,3,3,1010,539.6039603960396,545000
CHERAS,3,3,1010,514.8514851485148,520000
CHERAS,4,2,1450,400.0,580000
CHERAS,2,2,915,1000.0,915000
CHERAS,3,2,800,450.0,360000
CHERAS,4,2,1206,447.76119402985074,540000
CHERAS,4,2,1461,410.6776180698152,600000
CHERAS,3,2,850,458.8235294117647,390000
CHERAS,4,3,1636,606.9682151589242,993000
CHERAS,3,2,1050,461.9047619047619,485000
CHERAS,3,2,920,433.69565217391306,399000
CHERAS,3,2,830,457.8313253012048,380000
CHERAS,1,1,775,348.38709677419354,270000
CHERAS,4,2,1461,403.83299110198493,590000
CHERAS,1,1,610,467.21311475409834,285000
CHERAS,2,2,775,664.516129032258,515000
CHERAS,3,2,865,580.3468208092486,502000
CHERAS,3,2,900,433.3333333333333,390000
CHERAS,3,2,750,446.6666666666667,335000
CHERAS,3,2,914,426.69584245076584,390000
CHERAS,1,1,840,297.6190476190476,250000
CHERAS,3,2,1054,664.1366223908918,700000
CHERAS,4,2,1101,399.6366939146231,440000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,3,2,774,775.1937984496124,600000
CHERAS,3,2,750,825.3333333333334,619000
CHERAS,3,2,1046,420.65009560229447,440000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,4,2,1470,489.7959183673469,720000
CHERAS,3,2,800,475.0,380000
CHERAS,3,2,820,453.6585365853659,372000
CHERAS,3,3,1106,488.245931283906,540000
CHERAS,3,2,1137,571.6798592788039,650000
CHERAS,3,2,1464,450.8196721311475,660000
CHERAS,1,1,526,722.4334600760457,380000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,4,2,978,674.8466257668712,660000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,3,2,915,480.8743169398907,440000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,2,2,700,928.5714285714286,650000
CHERAS,3,2,1257,413.68337311058076,520000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,959,427.5286757038582,410000
CHERAS,3,3,1010,554.4554455445544,560000
CHERAS,4,2,1450,410.3448275862069,595000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,4,2,1450,391.7241379310345,568000
CHERAS,4,2,1142,411.5586690017513,470000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,1044,426.2452107279693,445000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,3,3,1200,520.8333333333334,625000
CHERAS,2,2,954,964.3605870020964,920000
CHERAS,4,2,1315,422.0532319391635,555000
CHERAS,3,3,1152,477.43055555555554,550000
CHERAS,4,3,1626,541.2054120541205,880000
CHERAS,4,2,1461,403.83299110198493,590000
CHERAS,3,2,915,480.8743169398907,440000
CHERAS,3,2,1051,447.1931493815414,470000
CHERAS,4,2,1461,407.2553045859001,595000
CHERAS,3,2,904,442.4778761061947,400000
CHERAS,1,1,416,697.1153846153846,290000
CHERAS,1,1,717,460.2510460251046,330000
CHERAS,3,2,832,564.9038461538462,470000
CHERAS,1,1,320,687.5,220000
CHERAS,3,2,916,687.7729257641921,630000
CHERAS,3,2,806,425.55831265508687,343000
CHERAS,4,2,1206,464.3449419568823,560000
CHERAS,3,2,1113,546.2713387241689,608000
CHERAS,3,2,650,438.46153846153845,285000
CHERAS,1,1,695,460.431654676259,320000
CHERAS,3,2,1213,519.3734542456718,630000
CHERAS,3,2,1050,514.2857142857143,540000
CHERAS,1,1,596,780.2013422818792,465000
CHERAS,2,2,800,712.5,570000
CHERAS,1,1,518,617.7606177606177,320000
CHERAS,3,2,945,468.78306878306876,443000
CHERAS,3,3,1200,520.8333333333334,625000
CHERAS,3,2,820,463.4146341463415,380000
CHERAS,3,2,750,424.0,318000
CHERAS,4,2,1203,432.25270157938485,520000
CHERAS,3,2,923,492.9577464788732,455000
CHERAS,3,2,750,426.6666666666667,320000
CHERAS,3,2,830,433.73493975903614,360000
CHERAS,3,2,748,494.6524064171123,370000
CHERAS,4,2,1364,417.88856304985336,570000
CHERAS,3,2,943,464.475079533404,438000
CHERAS,1,1,526,617.8707224334601,325000
CHERAS,4,2,1450,424.13793103448273,615000
CHERAS,3,2,1033,482.0909970958374,498000
CHERAS,3,2,820,453.6585365853659,372000
CHERAS,3,2,830,457.8313253012048,380000
CHERAS,4,2,1142,411.5586690017513,470000
CHERAS,4,2,1142,411.5586690017513,470000
CHERAS,3,2,1125,524.88,590490
CHERAS,3,2,945,486.7724867724868,460000
CHERAS,3,2,1050,437.14285714285717,459000
CHERAS,4,2,1460,445.2054794520548,650000
CHERAS,3,2,1125,524.4444444444445,590000
CHERAS,3,2,943,506.8928950159067,478000
CHERAS,2,2,720,930.5555555555555,670000
CHERAS,3,2,1064,437.03007518796994,465000
CHERAS,3,2,1200,415.8333333333333,499000
CHERAS,2,2,810,666.6666666666666,540000
CHERAS,4,2,1203,432.25270157938485,520000
CHERAS,3,2,920,510.8695652173913,470000
CHERAS,3,2,1040,413.46153846153845,430000
CHERAS,3,2,1207,480.53024026512014,580000
CHERAS,4,2,1207,412.59320629660317,498000
CHERAS,4,2,1142,490.3677758318739,560000
CHERAS,4,2,1450,406.8965517241379,590000
CHERAS,4,2,1142,402.8021015761821,460000
CHERAS,3,2,900,422.22222222222223,380000
CHERAS,3,2,1064,488.72086466165416,519999
CHERAS,4,3,1461,407.2553045859001,595000
CHERAS,2,2,930,623.5354838709677,579888
CHERAS,4,2,1206,464.3449419568823,560000
CHERAS,3,2,820,439.0243902439024,360000
CHERAS,3,2,1046,420.65009560229447,440000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,4,2,1142,411.5586690017513,470000
CHERAS,4,2,1461,407.2553045859001,595000
CHERAS,3,2,832,444.71153846153845,370000
CHERAS,3,2,926,410.3671706263499,380000
CHERAS,3,2,943,444.32661717921525,419000
CHERAS,1,1,320,646.875,207000
CHERAS,3,2,832,562.5,468000
CHERAS,3,2,1106,488.245931283906,540000
CHERAS,3,2,920,467.39130434782606,430000
CHERAS,3,2,978,480.5725971370143,470000
CHERAS,4,2,1101,390.55404178019984,430000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,750,461.3333333333333,346000
CHERAS,4,2,1101,386.0127157129882,425000
CHERAS,3,2,927,415.31823085221146,385000
CHERAS,1,1,320,687.5,220000
CHERAS,2,2,719,667.5938803894297,480000
CHERAS,3,2,748,427.80748663101605,320000
CHERAS,3,2,82,2743.9024390243903,225000
CHERAS,3,2,750,461.3333333333333,346000
CHERAS,3,2,750,440.0,330000
CHERAS,3,2,750,440.0,330000
CHERAS,3,3,1485,521.8855218855219,775000
CHERAS,3,2,660,878.7878787878788,580000
CHERAS,3,2,950,473.6842105263158,450000
CHERAS,3,2,1097,419.32543299908843,460000
CHERAS,3,2,1064,488.72086466165416,519999
CHERAS,3,2,900,443.3333333333333,399000
CHERAS,2,2,803,809.4645080946451,650000
CHERAS,3,2,897,613.1549609810479,550000
CHERAS,3,2,893,537.5139977603584,480000
CHERAS,3,2,750,426.6666666666667,320000
CHERAS,3,2,810,469.1358024691358,380000
CHERAS,3,2,943,443.2661717921527,418000
CHERAS,3,2,943,445.38706256627785,420000
CHERAS,3,2,750,461.3333333333333,346000
CHERAS,3,2,920,418.4782608695652,385000
CHERAS,3,2,1250,464.0,580000
CHERAS,3,2,828,446.85990338164254,370000
CHERAS,4,3,1500,466.6666666666667,700000
CHERAS,3,2,868,552.9953917050691,480000
CHERAS,3,2,998,428.85771543086173,428000
CHERAS,3,2,1018,471.51277013752457,480000
CHERAS,4,3,1685,563.7982195845698,950000
CHERAS,3,2,1050,466.6666666666667,490000
CHERAS,3,2,1050,466.6666666666667,490000
CHERAS,3,3,1010,554.4554455445544,560000
CHERAS,2,2,947,897.571277719113,850000
CHERAS,3,2,1018,481.33595284872297,490000
CHERAS,3,2,979,500.51072522982633,490000
CHERAS,3,2,1000,565.0,565000
CHERAS,3,2,1021,440.7443682664055,450000
CHERAS,4,2,1461,407.2553045859001,595000
CHERAS,4,3,1311,572.0823798627002,750000
CHERAS,3,2,947,485.7444561774023,460000
DESA PETALING,3,2,826,326.87651331719127,270000
DESA PETALING,3,2,1167,334.19023136246784,390000
DESA PETALING,3,2,1144,391.6083916083916,448000
DESA PETALING,3,2,1248,342.94871794871796,428000
DESA PETALING,3,2,1245,343.77510040160644,428000
DESA PETALING,3,2,1050,407.6190476190476,428000
DESA PETALING,3,2,1000,390.0,390000
DESA PETALING,3,2,830,334.93975903614455,278000
DESA PETALING,3,2,1000,420.0,420000
DESA PETALING,3,2,999,380.38038038038036,380000
DESA PETALING,3,2,830,349.3975903614458,290000
DESA PETALING,2,1,560,321.42857142857144,180000
DESA PETALING,2,1,560,285.7142857142857,160000
DESA PETALING,3,2,956,324.26778242677824,310000
DESA PETALING,3,2,1056,383.52272727272725,405000
DESA PETALING,3,2,956,350.418410041841,335000
DESA PETALING,3,2,956,334.72803347280336,320000
DESA PETALING,2,2,960,307.2916666666667,295000
DESA PETALING,2,1,550,327.27272727272725,180000
DESA PETALING,3,2,1056,378.7878787878788,400000
DESA PETALING,3,2,956,339.9581589958159,325000
DESA PETALING,3,2,830,349.3975903614458,290000
DESA PETALING,3,2,950,336.8421052631579,320000
DESA PETALING,2,1,560,321.42857142857144,180000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,962,363.8253638253638,350000
DESA PETALING,3,2,1139,357.3309920983319,407000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,956,366.10878661087867,350000
DESA PETALING,3,2,831,336.9434416365824,280000
DESA PETALING,3,2,850,358.8235294117647,305000
DESA PETALING,3,2,830,371.0843373493976,308000
DESA PETALING,3,2,826,332.92978208232444,275000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,956,355.64853556485355,340000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,1246,359.55056179775283,448000
DESA PETALING,2,2,960,310.4166666666667,298000
DESA PETALING,3,2,826,332.92978208232444,275000
DESA PETALING,3,2,1050,380.0,399000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,778,385.60411311053986,300000
DESA PETALING,3,2,778,385.60411311053986,300000
DESA PETALING,3,2,778,385.60411311053986,300000
DESA PETALING,2,2,778,385.60411311053986,300000
DESA PETALING,2,2,778,385.60411311053986,300000
DESA PETALING,3,2,774,386.3049095607235,299000
DESA PETALING,2,2,960,291.6666666666667,280000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,886,327.31376975169303,290000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,826,332.92978208232444,275000
DESA PETALING,3,2,826,332.92978208232444,275000
DESA PETALING,3,2,1238,345.718901453958,428000
DESA PETALING,3,2,1144,367.13286713286715,420000
DESA PETALING,2,2,960,307.2916666666667,295000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,956,366.10878661087867,350000
DESA PETALING,3,2,1056,378.7878787878788,400000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,826,328.0871670702179,271000
DESA PETALING,3,2,926,334.7732181425486,310000
DESA PETALING,3,2,1050,399.04761904761904,419000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,774,386.3049095607235,299000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,827,338.57315598548973,280000
DESA PETALING,3,2,956,350.418410041841,335000
DESA PETALING,2,2,778,385.60411311053986,300000
DESA PETALING,3,2,826,332.92978208232444,275000
DESA PETALING,3,2,956,350.418410041841,335000
DESA PETALING,3,2,1246,360.35313001605135,449000
DESA PETALING,2,1,570,315.7894736842105,180000
DESA PETALING,3,2,999,405.4054054054054,405000
DESA PETALING,3,2,831,324.9097472924188,270000
DESA PETALING,3,2,830,371.0843373493976,308000
DESA PETALING,3,2,936,352.56410256410254,330000
DESA PETALING,3,2,829,360.67551266586247,299000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,1150,372.17391304347825,428000
DESA PETALING,3,2,956,366.10878661087867,350000
DESA PETALING,3,2,956,350.418410041841,335000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,2,1,555,324.3243243243243,180000
DESA PETALING,3,2,860,383.72093023255815,330000
DESA PETALING,3,2,886,336.3431151241535,298000
DESA PETALING,3,2,900,366.6666666666667,330000
DESA PETALING,2,1,600,296.6666666666667,178000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,826,329.29782082324454,272000
